Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-February-2014,7.35,7.50,7.27,7.42,7.392331046890812998,35572,132,262960.00,21041,59.15,0.23,0.07
21-February-2014,7.35,7.44,7.31,7.36,7.368391887398869555,36092,88,265940.00,21636,59.95,0.13,0.01
20-February-2014,7.49,7.50,7.32,7.34,7.378911486460607453,26109,95,192656.00,21026,80.53,0.18,-0.15
19-February-2014,7.60,7.68,7.31,7.52,7.500061665967785698,121623,401,912180.00,84660,69.61,0.37,-0.08
18-February-2014,7.70,7.95,7.42,7.59,7.525320084081788648,68029,244,511940.00,50240,73.85,0.53,-0.11
17-February-2014,7.40,7.89,7.40,7.47,7.593732788908935523,52655,178,399848.00,37790,71.77,0.49,0.07
14-February-2014,7.52,7.54,7.36,7.42,7.457274885751487145,39169,134,292094.00,34522,88.14,0.18,-0.10
13-February-2014,7.62,7.62,7.51,7.52,7.531128163871526703,32318,85,243391.00,25886,80.10,0.11,-0.10
12-February-2014,7.93,7.93,7.62,7.71,7.720243697062756946,20189,257,155864.00,14735,72.99,0.31,-0.22
11-February-2014,7.66,8.14,7.66,7.93,7.955511424593120135,87618,497,697046.00,38935,44.44,0.48,0.27
10-February-2014,7.81,8.03,7.65,7.74,7.774718518697109241,82954,332,644944.00,54703,65.94,0.38,-0.07
7-February-2014,7.95,8.14,7.45,7.90,7.788947105942038800,162419,1147,1265073.00,64399,39.65,0.69,-0.05
6-February-2014,7.72,7.75,7.46,7.50,7.573444277241745596,56485,391,427786.00,33431,59.19,0.29,-0.22
5-February-2014,7.98,8.15,7.66,7.72,7.820427347051621312,126595,711,990027.00,71666,56.61,0.49,-0.26
4-February-2014,7.20,8.48,7.15,7.98,7.977520938073742251,666131,2172,5314074.00,159298,23.91,1.33,0.78
3-February-2014,7.50,7.50,7.12,7.32,7.275257497220771219,74661,200,543178.00,49264,65.98,0.38,-0.18
31-January-2014,7.16,7.28,7.13,7.26,7.252712525018434636,113916,142,826200.00,98852,86.78,0.15,0.10
30-January-2014,7.21,7.25,7.06,7.13,7.122178802137331525,12539,80,89305.00,9072,72.35,0.19,-0.08
29-January-2014,7.26,7.36,7.13,7.21,7.222791713770662103,130916,182,945579.00,111404,85.10,0.23,-0.05
28-January-2014,7.44,7.48,7.17,7.26,7.263693473859093505,38522,181,279812.00,26378,68.48,0.31,-0.18
27-January-2014,7.35,7.63,7.22,7.36,7.423445525122466583,126361,270,938034.00,84127,66.58,0.41,0.01
24-January-2014,7.53,7.53,7.30,7.39,7.374358974358974358,52650,202,388260.00,38000,72.17,0.23,-0.14
23-January-2014,7.69,7.69,7.50,7.50,7.556310809009729441,22509,95,170085.00,18309,81.34,0.19,-0.19
22-January-2014,7.68,7.83,7.53,7.63,7.670107899293992273,30028,130,230318.00,20295,67.59,0.30,-0.05
21-January-2014,7.40,7.73,7.40,7.68,7.570701788365937116,77445,216,586313.00,59506,76.84,0.33,0.28
20-January-2014,7.70,7.73,7.26,7.46,7.467493038103647354,294460,520,2198878.00,226804,77.02,0.47,-0.24
17-January-2014,7.85,7.85,7.62,7.70,7.717748595969606871,48432,190,373786.00,31148,64.31,0.23,-0.15
16-January-2014,7.94,7.98,7.77,7.85,7.864935064935064935,43890,158,345192.00,24762,56.42,0.21,-0.09
15-January-2014,8.01,8.01,7.80,7.84,7.860543676270317115,113082,200,888886.00,89948,79.54,0.21,-0.17
14-January-2014,8.09,8.09,7.86,7.96,7.948496446145434663,54870,230,436134.00,37094,67.60,0.23,-0.13
13-January-2014,8.10,8.17,8.00,8.03,8.065876574845184710,65562,258,528815.00,38557,58.81,0.17,-0.07
10-January-2014,8.28,8.30,8.02,8.05,8.147110909119403218,63809,291,519859.00,37278,58.42,0.28,-0.23
9-January-2014,8.31,8.60,8.11,8.18,8.306066561194156917,140953,481,1170765.00,65183,46.24,0.49,-0.13
8-January-2014,8.40,8.60,8.29,8.31,8.423699308937079412,209677,614,1766256.00,116167,55.40,0.31,-0.09
7-January-2014,8.15,8.57,8.13,8.19,8.339987670197674572,301708,925,2516241.00,112018,37.13,0.44,0.04
6-January-2014,8.06,8.31,8.01,8.02,8.151540387763599961,175313,491,1429071.00,91865,52.40,0.30,-0.04
3-January-2014,8.20,8.47,8.00,8.12,8.179880333155968682,184178,756,1506554.00,114966,62.42,0.47,-0.08
2-January-2014,8.52,8.95,8.20,8.24,8.759616538563594064,908253,1405,7955948.00,679082,74.77,0.75,-0.28
1-January-2014,8.52,8.60,8.36,8.42,8.472993685605903692,168979,548,1431758.00,113244,67.02,0.24,-0.10
31-December-2013,8.67,8.90,8.46,8.52,8.567890807966595638,359953,873,3084038.00,248872,69.14,0.44,-0.15
30-December-2013,8.10,8.90,7.85,8.67,8.522756843184859835,1611713,4409,13736238.00,509983,31.64,1.05,0.57
27-December-2013,8.15,8.39,7.84,8.02,8.094041679065160734,695649,1935,5630612.00,370096,53.20,0.55,-0.13
26-December-2013,7.89,8.12,7.60,7.93,7.904032425851294182,1038184,2013,8205840.00,476504,45.90,0.52,0.04
24-December-2013,7.58,8.40,7.00,7.79,7.475963938320172095,9423632,12195,70450733.00,4190881,44.47,1.40,0.21
23-December-2013,7.40,7.80,7.40,7.58,7.608370986920332936,42050,174,319932.00,34505,82.06,0.40,0.18
20-December-2013,7.51,7.59,7.40,7.50,7.496379809681423251,87012,274,652275.00,64784,74.45,0.19,-0.01
19-December-2013,7.69,7.69,7.45,7.47,7.511019558331672093,45147,124,339100.00,41658,92.27,0.24,-0.22
18-December-2013,7.60,7.68,7.52,7.58,7.597257995277956643,37272,142,283165.00,30363,81.46,0.16,-0.02
17-December-2013,7.60,7.70,7.50,7.53,7.590336298885961021,38329,160,290930.00,33165,86.53,0.20,-0.07
16-December-2013,7.55,7.70,7.51,7.57,7.584178316433671326,33334,183,252811.00,24525,73.57,0.19,0.02
13-December-2013,7.65,7.73,7.50,7.61,7.598109078666816294,35644,112,270827.00,23531,66.02,0.23,-0.04
12-December-2013,7.80,7.97,7.50,7.67,7.639862577678977416,296895,285,2268237.00,211096,71.10,0.47,-0.13
11-December-2013,7.60,8.08,7.60,7.76,7.954372594303310238,129900,583,1033273.00,68831,52.99,0.48,0.16
10-December-2013,7.61,8.09,7.52,7.72,7.767660106927539529,70328,339,546284.00,26901,38.25,0.57,0.11
9-December-2013,7.99,8.10,7.65,7.74,7.838648557011508007,100278,531,786044.00,57971,57.81,0.45,-0.25
6-December-2013,7.99,8.05,7.75,7.84,7.886361995523788896,69255,253,546170.00,34706,50.11,0.30,-0.15
5-December-2013,7.95,8.03,7.58,7.88,7.855031976093368245,102733,433,806971.00,56585,55.08,0.45,-0.07
4-December-2013,7.62,7.74,7.50,7.57,7.590419392073874567,67574,211,512915.00,40187,59.47,0.24,-0.05
3-December-2013,7.25,7.79,7.25,7.68,7.679991403395658714,37224,160,285880.00,18878,50.71,0.54,0.43
2-December-2013,7.51,7.79,7.25,7.63,7.632076033845787152,67128,497,512326.00,32993,49.15,0.54,0.12
29-November-2013,7.60,7.75,7.60,7.61,7.631094235973664014,24757,116,188923.00,18966,76.61,0.15,0.01
28-November-2013,7.50,7.65,7.41,7.63,7.556184770908410165,21367,98,161453.00,12675,59.32,0.24,0.13
27-November-2013,7.60,7.60,7.50,7.50,7.518778489331357140,35759,72,268864.00,26194,73.25,0.10,-0.10
26-November-2013,7.64,7.75,7.55,7.55,7.597796029551364067,48458,143,368174.00,36810,75.96,0.20,-0.09
25-November-2013,7.60,7.69,7.52,7.57,7.596274388628939701,45308,146,344172.00,33168,73.21,0.17,-0.03
22-November-2013,7.75,7.85,7.55,7.58,7.663646723646723646,17550,104,134497.00,15096,86.02,0.30,-0.17
21-November-2013,7.65,7.95,7.65,7.74,7.762698610173106316,28133,145,218388.00,20326,72.25,0.30,0.09
20-November-2013,7.86,8.15,7.55,7.93,7.841225941746340050,504037,638,3952268.00,234414,46.51,0.60,0.07
19-November-2013,8.00,8.39,7.85,8.13,8.177075815614648679,324234,1026,2651286.00,151416,46.70,0.54,0.13
18-November-2013,7.53,8.01,7.53,7.69,7.754882803943044906,114125,471,885026.00,62323,54.61,0.48,0.16
14-November-2013,7.65,7.65,7.32,7.45,7.478654333614977542,44974,173,336345.00,35334,78.57,0.33,-0.20
13-November-2013,7.50,7.65,7.45,7.48,7.509747889680585061,53191,148,399451.00,47011,88.38,0.20,-0.02
12-November-2013,7.76,7.82,7.60,7.64,7.716235294117647058,17000,82,131176.00,11590,68.18,0.22,-0.12
11-November-2013,8.00,8.00,7.75,7.80,7.808976690362043312,36294,132,283419.00,27133,74.76,0.25,-0.20
8-November-2013,7.82,7.94,7.82,7.89,7.882839952690310084,58339,198,459877.00,41699,71.48,0.12,0.07
7-November-2013,8.00,8.15,7.86,7.88,7.957493742356531379,87493,248,696225.00,61663,70.48,0.29,-0.12
6-November-2013,8.01,8.42,7.97,8.02,8.196397986582200848,133703,465,1095883.00,77245,57.77,0.45,0.01
5-November-2013,8.01,8.24,8.00,8.05,8.078358790056903264,83475,264,674341.00,57740,69.17,0.24,0.04
3-November-2013,8.15,8.21,8.01,8.15,8.132737319177997144,48321,164,392982.00,33566,69.46,0.20,0.00
1-November-2013,8.04,8.12,7.91,7.96,8.004125062646979451,77817,473,622857.00,44685,57.42,0.21,-0.08
31-October-2013,8.19,8.38,7.83,7.95,8.126055640345944788,186735,7480,1517419.00,84400,45.20,0.55,-0.24
30-October-2013,7.95,8.00,7.82,7.93,7.927537625619079674,20797,751,164869.00,11939,57.41,0.18,-0.02
29-October-2013,7.86,8.19,7.80,7.93,7.959080756211573445,43427,232,345639.00,26242,60.43,0.39,0.07
28-October-2013,8.11,8.15,7.82,7.85,8.016060791202077287,130940,4113,1049623.00,123120,94.03,0.33,-0.26
25-October-2013,8.00,8.31,8.00,8.03,8.101275932412147338,103924,641,841917.00,61864,59.53,0.31,0.03
24-October-2013,8.49,8.49,8.01,8.05,8.162143354210160055,133641,637,1090797.00,100650,75.31,0.48,-0.44
23-October-2013,8.05,8.50,8.05,8.22,8.332973202741715520,112922,431,940976.00,61564,54.52,0.45,0.17
22-October-2013,8.23,8.60,8.20,8.22,8.354709851984085687,124919,2664,1043662.00,67933,54.38,0.40,-0.01
21-October-2013,8.05,8.34,8.05,8.17,8.237766182484839937,56728,255,467312.00,32183,56.73,0.29,0.12
18-October-2013,8.11,8.69,7.96,8.24,8.287064194074839848,172181,857,1426875.00,66786,38.79,0.73,0.13
17-October-2013,8.90,9.00,8.15,8.32,8.428648471972544533,244760,1065,2062996.00,91586,37.42,0.85,-0.58
15-October-2013,7.79,9.15,7.52,8.91,8.721810249896498407,1065201,3148,9290481.00,537908,50.50,1.63,1.12
14-October-2013,7.87,7.92,7.53,7.70,7.729170195836862503,194805,393,1505681.00,163206,83.78,0.39,-0.17
11-October-2013,7.90,8.00,7.80,7.89,7.929540842212075088,63072,286,500132.00,45078,71.47,0.20,-0.01
10-October-2013,7.71,8.09,7.70,7.98,7.950595087896374800,95112,379,756197.00,66385,69.80,0.39,0.27
9-October-2013,7.57,7.94,7.56,7.82,7.810768047148311051,68889,295,538076.00,52962,76.88,0.38,0.25
8-October-2013,7.71,7.85,7.41,7.64,7.615977923147936747,100739,364,767226.00,61263,60.81,0.44,-0.07
7-October-2013,7.76,8.17,7.34,7.85,7.728711778644370916,511069,685,3949905.00,294726,57.67,0.83,0.09
4-October-2013,8.01,8.36,7.80,7.91,8.070155870155870155,104895,477,846519.00,60102,57.30,0.56,-0.10
3-October-2013,7.74,8.65,7.64,7.97,8.103233830845771144,177684,1067,1439815.00,59074,33.25,1.01,0.23
1-October-2013,7.43,7.85,7.35,7.68,7.596179674675421578,93814,435,712628.00,61270,65.31,0.50,0.25
30-September-2013,7.90,7.90,7.40,7.43,7.517625118201239799,114212,510,858603.00,68682,60.14,0.50,-0.47
27-September-2013,8.70,8.70,7.90,8.00,8.056837816955819343,213555,875,1720578.00,115818,54.23,0.80,-0.70
26-September-2013,8.65,8.99,8.60,8.64,8.745926611748134431,126369,564,1105214.00,68139,53.92,0.39,-0.01
25-September-2013,8.69,8.90,8.41,8.57,8.661847540368006008,202388,1073,1753054.00,115389,57.01,0.49,-0.12
24-September-2013,7.78,9.35,7.77,8.55,8.806487719993559653,645928,2466,5688357.00,154572,23.93,1.58,0.77
23-September-2013,7.45,8.05,7.41,7.86,7.702076312962608708,67957,296,523410.00,21539,31.70,0.64,0.41
20-September-2013,7.72,7.73,7.43,7.48,7.535471004750380926,44628,210,336293.00,29296,65.64,0.30,-0.24
19-September-2013,7.61,7.84,7.61,7.63,7.690671682280175064,27647,162,212624.00,23973,86.71,0.23,0.02
18-September-2013,7.60,7.79,7.50,7.75,7.678502214839424141,28896,168,221878.00,14828,51.32,0.29,0.15
17-September-2013,7.58,7.75,7.58,7.67,7.682827328552411216,23287,138,178910.00,13833,59.40,0.17,0.09
16-September-2013,8.11,8.25,7.60,7.77,7.954763918397656717,96958,539,771278.00,43291,44.65,0.65,-0.34
13-September-2013,7.62,8.17,7.46,8.09,7.892520421218384017,101610,543,801959.00,49293,48.51,0.71,0.47
12-September-2013,7.53,7.88,7.45,7.49,7.659026923317553335,47951,223,367258.00,31921,66.57,0.43,-0.04
11-September-2013,7.49,7.59,7.15,7.47,7.377794990963077717,38730,187,285742.00,20558,53.08,0.44,-0.02
10-September-2013,7.45,7.45,7.10,7.31,7.252553359683794466,31625,214,229362.00,20247,64.02,0.35,-0.14
6-September-2013,7.10,7.10,6.96,7.01,7.032671504861016020,36515,133,256798.00,27786,76.09,0.14,-0.09
5-September-2013,6.90,7.04,6.86,6.92,6.950378601632412233,50845,129,353392.00,32104,63.14,0.18,0.02
4-September-2013,6.94,7.09,6.92,6.99,7.017749469214437367,23550,136,165268.00,19525,82.91,0.17,0.05
3-September-2013,7.05,7.10,6.75,6.96,6.962318325785158215,67566,231,470416.00,44304,65.57,0.35,-0.09
2-September-2013,6.35,6.92,6.35,6.77,6.792424643046007403,75640,287,513779.00,36927,48.82,0.57,0.42
30-August-2013,6.39,6.45,6.30,6.32,6.372552795429745169,31158,92,198556.00,26326,84.49,0.15,-0.07
29-August-2013,6.22,6.50,6.22,6.38,6.385457494255980537,36995,98,236230.00,30255,81.78,0.28,0.16
28-August-2013,6.40,6.41,6.26,6.30,6.311857473491576511,18579,95,117268.00,16713,89.96,0.15,-0.10
27-August-2013,6.85,6.85,6.41,6.46,6.514715995048824095,29084,145,189474.00,17946,61.70,0.44,-0.39
26-August-2013,6.36,6.85,6.34,6.78,6.598708848024146218,71564,233,472230.00,41613,58.15,0.51,0.42
23-August-2013,6.30,7.00,6.20,6.46,6.778902647912919089,162883,306,1104168.00,136436,83.76,0.80,0.16
22-August-2013,6.30,6.38,6.20,6.31,6.253095506104424625,23098,94,144434.00,16623,71.97,0.18,0.01
21-August-2013,6.50,6.50,6.25,6.28,6.338396853383968533,14746,65,93466.00,11480,77.85,0.25,-0.22
20-August-2013,6.30,6.45,6.25,6.39,6.378920495988329686,16452,75,104946.00,9900,60.18,0.20,0.09
19-August-2013,6.26,6.65,6.25,6.45,6.427537832762620125,36212,170,232754.00,27738,76.60,0.40,0.19
16-August-2013,6.70,6.77,6.39,6.40,6.531379772983793683,46957,181,306694.00,37504,79.87,0.38,-0.30
14-August-2013,6.44,6.72,6.41,6.67,6.573710448672296266,29487,151,193839.00,22410,76.00,0.31,0.23
13-August-2013,6.35,6.59,6.33,6.41,6.447314629977168676,83657,331,539363.00,72071,86.15,0.26,0.06
12-August-2013,6.40,6.40,6.30,6.33,6.346452943977146484,18903,124,119967.00,16591,87.77,0.10,-0.07
8-August-2013,6.48,6.48,6.15,6.31,6.289027923070733081,49708,405,312615.00,25111,50.52,0.33,-0.17
7-August-2013,6.35,6.70,6.04,6.36,6.340081326121638974,102796,588,651735.00,40998,39.88,0.66,0.01
6-August-2013,6.26,6.82,6.26,6.43,6.505759514988211519,59380,341,386312.00,31650,53.30,0.56,0.17
5-August-2013,6.32,6.60,6.15,6.38,6.337940453428025129,73220,505,464064.00,40165,54.86,0.45,0.06
2-August-2013,6.68,7.24,6.16,6.32,6.506957321076822061,190375,882,1238762.00,46749,24.56,1.08,-0.36
1-August-2013,6.55,6.89,6.25,6.34,6.478199504928996395,46054,198,298347.00,31435,68.26,0.64,-0.21
31-July-2013,6.91,6.91,6.40,6.56,6.536906493985532490,97598,231,637989.00,79598,81.56,0.51,-0.35
30-July-2013,7.17,7.17,6.51,6.70,6.857142857142857142,72744,236,498816.00,40776,56.05,0.66,-0.47
29-July-2013,7.05,7.37,6.96,7.02,7.120558543258797999,52995,214,377354.00,23378,44.11,0.41,-0.03
26-July-2013,7.20,7.20,6.95,6.97,7.024824504809868173,103849,206,729521.00,82355,79.30,0.25,-0.23
25-July-2013,7.35,7.35,7.05,7.09,7.112305480907443284,64004,176,455216.00,53156,83.05,0.30,-0.26
24-July-2013,7.25,7.25,7.17,7.20,7.208850359793756020,17649,82,127229.00,14392,81.55,0.08,-0.05
23-July-2013,7.40,7.65,7.21,7.27,7.361429636880622756,85812,249,631699.00,42033,48.98,0.44,-0.13
22-July-2013,7.35,7.48,7.35,7.41,7.410605974717986508,35282,115,261461.00,23755,67.33,0.13,0.06
19-July-2013,7.45,7.50,7.31,7.35,7.373410127189824814,16668,104,122900.00,11297,67.78,0.19,-0.10
18-July-2013,7.39,7.49,7.32,7.37,7.456993881501787505,70769,115,527724.00,64088,90.56,0.17,-0.02
17-July-2013,7.46,7.59,7.35,7.37,7.431230184660809796,41319,207,307051.00,30216,73.13,0.24,-0.09
16-July-2013,7.58,7.58,7.40,7.47,7.467958503380167606,32099,152,239714.00,22833,71.13,0.18,-0.11
15-July-2013,7.61,7.63,7.52,7.58,7.575492593788934520,43342,269,328337.00,33585,77.49,0.11,-0.03
12-July-2013,7.80,8.00,7.62,7.68,7.683457830556087594,31326,196,240692.00,21888,69.87,0.38,-0.12
11-July-2013,7.71,7.89,7.66,7.71,7.750931088900578642,47525,222,368363.00,32396,68.17,0.23,0.00
10-July-2013,7.70,7.75,7.60,7.67,7.675434090208568786,19466,136,149410.00,10373,53.29,0.15,-0.03
9-July-2013,7.65,7.85,7.60,7.61,7.705663603334045736,70185,384,540822.00,45617,65.00,0.25,-0.04
8-July-2013,7.80,7.81,7.60,7.65,7.695885831122900088,72384,304,557059.00,48157,66.53,0.21,-0.15
5-July-2013,7.95,8.15,7.81,7.87,7.927714465305676259,36591,230,290083.00,27430,74.96,0.34,-0.08
4-July-2013,8.28,8.28,7.88,7.94,7.954236690562933364,42545,236,338413.00,20338,47.80,0.40,-0.34
3-July-2013,8.00,8.30,7.86,7.97,7.970820377900023917,29267,160,233282.00,21222,72.51,0.44,-0.03
2-July-2013,8.40,8.49,7.93,8.00,8.206173855778729008,182220,441,1495329.00,158989,87.25,0.56,-0.40
1-July-2013,8.31,9.00,8.31,8.37,8.593718191896252066,352701,1776,3031013.00,172801,48.99,0.69,0.06
28-June-2013,7.48,7.85,7.48,7.65,7.668623985488709564,86002,278,659517.00,73555,85.53,0.37,0.17
27-June-2013,7.62,7.80,7.51,7.57,7.624230558383585245,63845,362,486769.00,43870,68.71,0.29,-0.05
26-June-2013,7.98,7.98,7.60,7.61,7.729109249993310678,37373,231,288860.00,24985,66.85,0.38,-0.37
25-June-2013,7.86,7.95,7.71,7.75,7.842051723053044444,95354,147,747771.00,90383,94.79,0.24,-0.11
24-June-2013,8.30,8.74,7.70,7.94,8.471211212251472623,211697,402,1793330.00,175697,82.99,1.04,-0.36
21-June-2013,8.02,8.02,7.51,7.90,7.780152544789241077,84172,1101,654871.00,38275,45.47,0.51,-0.12
20-June-2013,8.10,8.19,7.95,8.00,8.037866543523435696,73627,298,591804.00,55231,75.01,0.24,-0.10
19-June-2013,8.01,8.74,7.95,8.31,8.334042777570057618,104307,707,869299.00,42766,41.00,0.79,0.30
18-June-2013,8.00,8.10,8.00,8.00,8.051676256914976339,45011,542,362414.00,38129,84.71,0.10,0.00
17-June-2013,8.18,8.18,8.02,8.11,8.098410497119692767,18748,134,151829.00,13890,74.09,0.16,-0.07
14-June-2013,8.10,8.25,8.06,8.09,8.116842495247465821,164649,131,1336430.00,150627,91.48,0.19,-0.01
13-June-2013,8.49,8.90,7.90,8.01,8.592835911246323272,257702,285,2214391.00,219416,85.14,1.00,-0.48
12-June-2013,8.38,8.57,8.25,8.26,8.338980789754535752,37480,146,312545.00,22034,58.79,0.32,-0.12
11-June-2013,8.42,8.75,8.25,8.35,8.483518253111966376,62099,202,526818.00,40187,64.71,0.50,-0.07
10-June-2013,8.55,8.95,8.51,8.75,8.814721251049077865,237113,212,2090085.00,203301,85.74,0.44,0.20
7-June-2013,8.51,8.74,8.49,8.53,8.576831520623845680,48730,213,417949.00,30039,61.64,0.25,0.02
6-June-2013,8.40,9.00,8.40,8.57,8.747328906973698887,206189,167,1803603.00,190506,92.39,0.60,0.17
5-June-2013,8.32,9.00,8.32,8.40,8.620896998309355960,125396,426,1081026.00,26004,20.74,0.68,0.08
4-June-2013,8.50,8.52,8.26,8.40,8.408111702127659574,37600,128,316145.00,27859,74.09,0.26,-0.10
3-June-2013,8.98,8.98,8.31,8.40,8.372387906697998643,63407,147,530868.00,44497,70.18,0.67,-0.58
31-May-2013,9.30,9.30,8.20,8.36,8.568791314450542846,124805,472,1069428.00,73829,59.16,1.10,-0.94
30-May-2013,9.10,9.13,8.85,8.92,9.022909883108060624,42689,122,385179.00,22920,53.69,0.28,-0.18
29-May-2013,8.89,9.70,8.70,9.14,9.219470398966847505,362386,990,3341007.00,85772,23.67,1.00,0.25
28-May-2013,8.87,9.70,8.75,8.90,9.178989307187756217,234176,205,2149499.00,177614,75.85,0.95,0.03
27-May-2013,8.60,8.74,8.49,8.57,8.551227658890283497,96403,166,824364.00,51411,53.33,0.25,-0.03
24-May-2013,8.93,8.93,8.50,8.60,8.614379351056467043,122815,172,1057975.00,102115,83.15,0.43,-0.33
23-May-2013,9.00,9.00,8.71,8.75,8.772173574985652664,108034,266,947693.00,71789,66.45,0.29,-0.25
22-May-2013,9.11,9.17,8.81,8.88,8.946057651547265790,113232,337,1012980.00,58104,51.31,0.36,-0.23
21-May-2013,9.14,9.69,9.05,9.08,9.341231198817373348,170468,548,1592381.00,44278,25.97,0.64,-0.06
20-May-2013,9.77,9.99,9.25,9.33,9.598773323444453118,204944,550,1967211.00,88189,43.03,0.74,-0.44
17-May-2013,9.10,10.59,8.76,9.77,10.217398200067224795,1796956,3437,18360215.00,597854,33.27,1.83,0.67
16-May-2013,8.98,9.10,8.76,8.83,8.951756510077115076,53686,140,480584.00,33620,62.62,0.34,-0.15
15-May-2013,8.90,8.93,8.73,8.79,8.803811614448213929,50110,143,441159.00,31407,62.68,0.20,-0.11
14-May-2013,9.50,9.50,8.76,8.78,8.820369367743487938,16623,79,146621.00,10942,65.82,0.74,-0.72
13-May-2013,8.85,8.93,8.80,8.80,8.840497211895910780,34432,90,304396.00,24435,70.97,0.13,-0.05
11-May-2013,9.45,9.45,8.90,8.91,8.981095131996489095,29622,37,266038.00,26741,90.27,0.55,-0.54
10-May-2013,8.82,9.05,8.81,8.83,8.926415801975246905,39995,106,357012.00,23126,57.82,0.24,0.01
9-May-2013,8.98,8.99,8.87,8.96,8.958327653691118337,154059,125,1380111.00,135907,88.22,0.12,-0.02
8-May-2013,9.17,9.29,8.96,9.00,9.062586718784967252,67027,145,607438.00,45545,67.95,0.33,-0.17
7-May-2013,9.39,9.74,9.10,9.33,9.338500272809145351,152121,213,1420582.00,97144,63.86,0.64,-0.06
6-May-2013,9.03,9.45,9.02,9.39,9.298607740452165027,78290,198,727988.00,48977,62.56,0.43,0.36
3-May-2013,8.96,9.25,8.86,9.03,9.036400633054487904,44230,120,399680.00,33595,75.96,0.39,0.07
2-May-2013,9.05,9.05,8.86,8.96,8.971212170890848880,30499,81,273613.00,19295,63.26,0.19,-0.09
30-April-2013,8.91,9.08,8.90,8.93,8.992509520903907252,95054,128,854774.00,64154,67.49,0.18,0.02
29-April-2013,8.92,9.20,8.90,8.99,8.967210750753637718,145627,86,1305868.00,132955,91.30,0.30,0.07
26-April-2013,9.06,9.10,8.94,8.96,8.996069067932329732,34343,88,308952.00,21363,62.20,0.16,-0.10
25-April-2013,9.05,9.20,9.02,9.06,9.080158867752052829,63449,146,576127.00,25473,40.15,0.18,0.01
23-April-2013,9.00,9.25,8.93,9.13,9.132531537014495961,144592,209,1320491.00,95121,65.79,0.32,0.13
22-April-2013,9.00,9.06,8.91,9.02,8.994954273099968464,19026,89,171138.00,13323,70.03,0.15,0.02
